50,84,1
50,83,1
50,82,1
50,81,1
50,80,1
50,79,1
50,78,1
50,77,1
50,76,1
50,75,1
50,74,1
50,73,1
50,72,1
50,71,1
50,70,1
50,69,1
50,68,1
50,67,1
50,66,1
50,65,1
50,64,1
50,63,1
50,62,1
50,61,1
50,60,1
50,59,1
50,58,1
50,57,1
50,56,1
50,55,1
50,54,1
50,53,1
50,52,1
50,51,1
50,50,1
55,55,1
56,55,1
57,55,1
58,55,1
59,55,1
60,55,1
61,55,1
62,55,1
63,55,1
64,55,1
65,55,1
66,55,1
67,55,1
68,55,1
69,55,1
70,55,1
71,55,1
72,55,1
73,55,1
74,55,1
75,55,1
76,55,1
77,55,1
78,55,1
79,55,1
80,55,1
81,55,1
82,55,1
83,55,1
84,55,1
85,55,1
86,55,1
87,55,1
88,55,1
89,55,1
90,55,1
91,55,1
92,55,1
93,55,1
94,55,1
95,55,1
95,55,1
95,56,1
95,57,1
95,58,1
95,59,1
95,60,1
95,61,1
95,62,1
95,63,1
95,64,1
95,65,1
95,66,1
95,67,1
95,68,1
95,69,1
95,70,1
95,71,1
95,72,1
95,73,1
95,74,1
95,75,1
95,76,1
95,77,1
95,78,1
95,79,1
95,80,1
95,81,1
95,82,1
95,83,1
95,84,1
95,85,1
95,86,1
95,87,1
95,88,1
95,89,1
95,90,1
95,91,1
95,92,1
95,93,1
95,94,1
95,95,1
95,95,1
94,95,1
93,95,1
92,95,1
91,95,1
90,95,1
89,95,1
88,95,1
87,95,1
86,95,1
85,95,1
84,95,1
83,95,1
82,95,1
81,95,1
80,95,1
79,95,1
78,95,1
77,95,1
76,95,1
75,95,1
74,95,1
73,95,1
72,95,1
71,95,1
70,95,1
69,95,1
68,95,1
67,95,1
66,95,1
65,95,1
64,95,1
63,95,1
62,95,1
61,95,1
60,95,1
59,95,1
58,95,1
57,95,1
56,95,1
55,95,1
55,95,1
55,94,1
55,93,1
55,92,1
55,91,1
55,90,1
55,89,1
55,88,1
55,87,1
55,86,1
55,85,1
55,84,1
55,83,1
55,82,1
55,81,1
55,80,1
55,79,1
55,78,1
55,77,1
55,76,1
55,75,1
55,74,1
55,73,1
55,72,1
55,71,1
55,70,1
55,69,1
55,68,1
55,67,1
55,66,1
55,65,1
55,64,1
55,63,1
55,62,1
55,61,1
55,60,1
55,59,1
55,58,1
55,57,1
55,56,1
55,55,1
60,60,1
61,60,1
62,60,1
63,60,1
64,60,1
65,60,1
66,60,1
67,60,1
68,60,1
69,60,1
70,60,1
71,60,1
72,60,1
73,60,1
74,60,1
75,60,1
76,60,1
77,60,1
78,60,1
79,60,1
80,60,1
81,60,1
82,60,1
83,60,1
84,60,1
85,60,1
86,60,1
87,60,1
88,60,1
89,60,1
90,60,1
90,60,1
90,61,1
90,62,1
90,63,1
90,64,1
90,65,1
90,66,1
90,67,1
90,68,1
90,69,1
90,70,1
90,71,1
90,72,1
90,73,1
90,74,1
90,75,1
90,76,1
90,77,1
90,78,1
90,79,1
90,80,1
90,81,1
90,82,1
90,83,1
90,84,1
90,85,1
90,86,1
90,87,1
90,88,1
90,89,1
90,90,1
90,90,1
89,90,1
88,90,1
87,90,1
86,90,1
85,90,1
84,90,1
83,90,1
82,90,1
81,90,1
80,90,1
79,90,1
78,90,1
77,90,1
76,90,1
75,90,1
74,90,1
73,90,1
72,90,1
71,90,1
70,90,1
69,90,1
68,90,1
67,90,1
66,90,1
65,90,1
64,90,1
63,90,1
62,90,1
61,90,1
60,90,1
60,90,1
60,89,1
60,88,1
60,87,1
60,86,1
60,85,1
60,84,1
60,83,1
60,82,1
60,81,1
60,80,1
60,79,1
60,78,1
60,77,1
60,76,1
60,75,1
60,74,1
60,73,1
60,72,1
60,71,1
60,70,1
60,69,1
60,68,1
60,67,1
60,66,1
60,65,1
60,64,1
60,63,1
60,62,1
60,61,1
60,60,1
65,65,1
66,65,1
67,65,1
68,65,1
69,65,1
70,65,1
71,65,1
72,65,1
73,65,1
74,65,1
75,65,1
76,65,1
77,65,1
78,65,1
79,65,1
80,65,1
81,65,1
82,65,1
83,65,1
84,65,1
85,65,1
85,65,1
85,66,1
85,67,1
85,68,1
85,69,1
85,70,1
85,71,1
85,72,1
85,73,1
85,74,1
85,75,1
85,76,1
85,77,1
85,78,1
85,79,1
85,80,1
85,81,1
85,82,1
85,83,1
85,84,1
85,85,1
85,85,1
84,85,1
83,85,1
82,85,1
81,85,1
80,85,1
79,85,1
78,85,1
77,85,1
76,85,1
75,85,1
74,85,1
73,85,1
72,85,1
71,85,1
70,85,1
69,85,1
68,85,1
67,85,1
66,85,1
65,85,1
65,85,1
65,84,1
65,83,1
65,82,1
65,81,1
65,80,1
65,79,1
65,78,1
65,77,1
65,76,1
65,75,1
65,74,1
65,73,1
65,72,1
65,71,1
65,70,1
65,69,1
65,68,1
65,67,1
65,66,1
65,65,1
70,70,1
71,70,1
72,70,1
73,70,1
74,70,1
75,70,1
76,70,1
77,70,1
78,70,1
79,70,1
80,70,1
80,70,1
80,71,1
80,72,1
80,73,1
80,74,1
80,75,1
80,76,1
80,77,1
80,78,1
80,79,1
80,80,1
80,80,1
79,80,1
78,80,1
77,80,1
76,80,1
75,80,1
74,80,1
73,80,1
72,80,1
71,80,1
70,80,1
70,80,1
70,79,1
70,78,1
70,77,1
70,76,1
70,75,1
70,74,1
70,73,1
70,72,1
70,71,1
70,70,1
49,49,0
50,49,0
51,49,0
52,49,0
53,49,0
54,49,0
55,49,0
56,49,0
57,49,0
58,49,0
59,49,0
60,49,0
61,49,0
62,49,0
63,49,0
64,49,0
65,49,0
66,49,0
67,49,0
68,49,0
69,49,0
70,49,0
71,49,0
72,49,0
73,49,0
74,49,0
75,49,0
76,49,0
77,49,0
78,49,0
79,49,0
80,49,0
81,49,0
82,49,0
83,49,0
84,49,0
85,49,0
86,49,0
87,49,0
88,49,0
89,49,0
90,49,0
91,49,0
92,49,0
93,49,0
94,49,0
95,49,0
96,49,0
97,49,0
98,49,0
99,49,0
100,49,0
101,49,0
101,49,0
101,50,0
101,51,0
101,52,0
101,53,0
101,54,0
101,55,0
101,56,0
101,57,0
101,58,0
101,59,0
101,60,0
101,61,0
101,62,0
101,63,0
101,64,0
101,65,0
101,66,0
101,67,0
101,68,0
101,69,0
101,70,0
101,71,0
101,72,0
101,73,0
101,74,0
101,75,0
101,76,0
101,77,0
101,78,0
101,79,0
101,80,0
101,81,0
101,82,0
101,83,0
101,84,0
101,85,0
101,86,0
101,87,0
101,88,0
101,89,0
101,90,0
101,91,0
101,92,0
101,93,0
101,94,0
101,95,0
101,96,0
101,97,0
101,98,0
101,99,0
101,100,0
101,101,0
101,101,0
100,101,0
99,101,0
98,101,0
97,101,0
96,101,0
95,101,0
94,101,0
93,101,0
92,101,0
91,101,0
90,101,0
89,101,0
88,101,0
87,101,0
86,101,0
85,101,0
84,101,0
83,101,0
82,101,0
81,101,0
80,101,0
79,101,0
78,101,0
77,101,0
76,101,0
75,101,0
74,101,0
73,101,0
72,101,0
71,101,0
70,101,0
69,101,0
68,101,0
67,101,0
66,101,0
65,101,0
64,101,0
63,101,0
62,101,0
61,101,0
60,101,0
59,101,0
58,101,0
57,101,0
56,101,0
55,101,0
54,101,0
53,101,0
52,101,0
51,101,0
50,101,0
49,101,0
49,101,0
49,100,0
49,99,0
49,98,0
49,97,0
49,96,0
49,95,0
49,94,0
49,93,0
49,92,0
49,91,0
49,90,0
49,89,0
49,88,0
49,87,0
49,86,0
49,85,0
49,84,0
49,83,0
49,82,0
49,81,0
49,80,0
49,79,0
49,78,0
49,77,0
49,76,0
49,75,0
49,74,0
49,73,0
49,72,0
49,71,0
49,70,0
49,69,0
49,68,0
49,67,0
49,66,0
49,65,0
49,64,0
49,63,0
49,62,0
49,61,0
49,60,0
49,59,0
49,58,0
49,57,0
49,56,0
49,55,0
49,54,0
49,53,0
49,52,0
49,51,0
49,50,0
49,49,0
44,44,0
45,44,0
46,44,0
47,44,0
48,44,0
49,44,0
50,44,0
51,44,0
52,44,0
53,44,0
54,44,0
55,44,0
56,44,0
57,44,0
58,44,0
59,44,0
60,44,0
61,44,0
62,44,0
63,44,0
64,44,0
65,44,0
66,44,0
67,44,0
68,44,0
69,44,0
70,44,0
71,44,0
72,44,0
73,44,0
74,44,0
75,44,0
76,44,0
77,44,0
78,44,0
79,44,0
80,44,0
81,44,0
82,44,0
83,44,0
84,44,0
85,44,0
86,44,0
87,44,0
88,44,0
89,44,0
90,44,0
91,44,0
92,44,0
93,44,0
94,44,0
95,44,0
96,44,0
97,44,0
98,44,0
99,44,0
100,44,0
101,44,0
102,44,0
103,44,0
104,44,0
105,44,0
106,44,0
106,44,0
106,45,0
106,46,0
106,47,0
106,48,0
106,49,0
106,50,0
106,51,0
106,52,0
106,53,0
106,54,0
106,55,0
106,56,0
106,57,0
106,58,0
106,59,0
106,60,0
106,61,0
106,62,0
106,63,0
106,64,0
106,65,0
106,66,0
106,67,0
106,68,0
106,69,0
106,70,0
106,71,0
106,72,0
106,73,0
106,74,0
106,75,0
106,76,0
106,77,0
106,78,0
106,79,0
106,80,0
106,81,0
106,82,0
106,83,0
106,84,0
106,85,0
106,86,0
106,87,0
106,88,0
106,89,0
106,90,0
106,91,0
106,92,0
106,93,0
106,94,0
106,95,0
106,96,0
106,97,0
106,98,0
106,99,0
106,100,0
106,101,0
106,102,0
106,103,0
106,104,0
106,105,0
106,106,0
106,106,0
105,106,0
104,106,0
103,106,0
102,106,0
101,106,0
100,106,0
99,106,0
98,106,0
97,106,0
96,106,0
95,106,0
94,106,0
93,106,0
92,106,0
91,106,0
90,106,0
89,106,0
88,106,0
87,106,0
86,106,0
85,106,0
84,106,0
83,106,0
82,106,0
81,106,0
80,106,0
79,106,0
78,106,0
77,106,0
76,106,0
75,106,0
74,106,0
73,106,0
72,106,0
71,106,0
70,106,0
69,106,0
68,106,0
67,106,0
66,106,0
65,106,0
64,106,0
63,106,0
62,106,0
61,106,0
60,106,0
59,106,0
58,106,0
57,106,0
56,106,0
55,106,0
54,106,0
53,106,0
52,106,0
51,106,0
50,106,0
49,106,0
48,106,0
47,106,0
46,106,0
45,106,0
44,106,0
44,106,0
44,105,0
44,104,0
44,103,0
44,102,0
44,101,0
44,100,0
44,99,0
44,98,0
44,97,0
44,96,0
44,95,0
44,94,0
44,93,0
44,92,0
44,91,0
44,90,0
44,89,0
44,88,0
44,87,0
44,86,0
44,85,0
44,84,0
44,83,0
44,82,0
44,81,0
44,80,0
44,79,0
44,78,0
44,77,0
44,76,0
44,75,0
44,74,0
44,73,0
44,72,0
44,71,0
44,70,0
44,69,0
44,68,0
44,67,0
44,66,0
44,65,0
44,64,0
44,63,0
44,62,0
44,61,0
44,60,0
44,59,0
44,58,0
44,57,0
44,56,0
44,55,0
44,54,0
44,53,0
44,52,0
44,51,0
44,50,0
44,49,0
44,48,0
44,47,0
44,46,0
44,45,0
44,44,0
39,39,0
40,39,0
41,39,0
42,39,0
43,39,0
44,39,0
45,39,0
46,39,0
47,39,0
48,39,0
49,39,0
50,39,0
51,39,0
52,39,0
53,39,0
54,39,0
55,39,0
56,39,0
57,39,0
58,39,0
59,39,0
60,39,0
61,39,0
62,39,0
63,39,0
64,39,0
65,39,0
66,39,0
67,39,0
68,39,0
69,39,0
70,39,0
71,39,0
72,39,0
73,39,0
74,39,0
75,39,0
76,39,0
77,39,0
78,39,0
79,39,0
80,39,0
81,39,0
82,39,0
83,39,0
84,39,0
85,39,0
86,39,0
87,39,0
88,39,0
89,39,0
90,39,0
91,39,0
92,39,0
93,39,0
94,39,0
95,39,0
96,39,0
97,39,0
98,39,0
99,39,0
100,39,0
101,39,0
102,39,0
103,39,0
104,39,0
105,39,0
106,39,0
107,39,0
108,39,0
109,39,0
110,39,0
111,39,0
111,39,0
111,40,0
111,41,0
111,42,0
111,43,0
111,44,0
111,45,0
111,46,0
111,47,0
111,48,0
111,49,0
111,50,0
111,51,0
111,52,0
111,53,0
111,54,0
111,55,0
111,56,0
111,57,0
111,58,0
111,59,0
111,60,0
111,61,0
111,62,0
111,63,0
111,64,0
111,65,0
111,66,0
111,67,0
111,68,0
111,69,0
111,70,0
111,71,0
111,72,0
111,73,0
111,74,0
111,75,0
111,76,0
111,77,0
111,78,0
111,79,0
111,80,0
111,81,0
111,82,0
111,83,0
111,84,0
111,85,0
111,86,0
111,87,0
111,88,0
111,89,0
111,90,0
111,91,0
111,92,0
111,93,0
111,94,0
111,95,0
111,96,0
111,97,0
111,98,0
111,99,0
111,100,0
111,101,0
111,102,0
111,103,0
111,104,0
111,105,0
111,106,0
111,107,0
111,108,0
111,109,0
111,110,0
111,111,0
111,111,0
110,111,0
109,111,0
108,111,0
107,111,0
106,111,0
105,111,0
104,111,0
103,111,0
102,111,0
101,111,0
100,111,0
99,111,0
98,111,0
97,111,0
96,111,0
95,111,0
94,111,0
93,111,0
92,111,0
91,111,0
90,111,0
89,111,0
88,111,0
87,111,0
86,111,0
85,111,0
84,111,0
83,111,0
82,111,0
81,111,0
80,111,0
79,111,0
78,111,0
77,111,0
76,111,0
75,111,0
74,111,0
73,111,0
72,111,0
71,111,0
70,111,0
69,111,0
68,111,0
67,111,0
66,111,0
65,111,0
64,111,0
63,111,0
62,111,0
61,111,0
60,111,0
59,111,0
58,111,0
57,111,0
56,111,0
55,111,0
54,111,0
53,111,0
52,111,0
51,111,0
50,111,0
49,111,0
48,111,0
47,111,0
46,111,0
45,111,0
44,111,0
43,111,0
42,111,0
41,111,0
40,111,0
39,111,0
39,111,0
39,110,0
39,109,0
39,108,0
39,107,0
39,106,0
39,105,0
39,104,0
39,103,0
39,102,0
39,101,0
39,100,0
39,99,0
39,98,0
39,97,0
39,96,0
39,95,0
39,94,0
39,93,0
39,92,0
39,91,0
39,90,0
39,89,0
39,88,0
39,87,0
39,86,0
39,85,0
39,84,0
39,83,0
39,82,0
39,81,0
39,80,0
39,79,0
39,78,0
39,77,0
39,76,0
39,75,0
39,74,0
39,73,0
39,72,0
39,71,0
39,70,0
39,69,0
39,68,0
39,67,0
39,66,0
39,65,0
39,64,0
39,63,0
39,62,0
39,61,0
39,60,0
39,59,0
39,58,0
39,57,0
39,56,0
39,55,0
39,54,0
39,53,0
39,52,0
39,51,0
39,50,0
39,49,0
39,48,0
39,47,0
39,46,0
39,45,0
39,44,0
39,43,0
39,42,0
39,41,0
39,40,0
39,39,0
34,34,0
35,34,0
36,34,0
37,34,0
38,34,0
39,34,0
40,34,0
41,34,0
42,34,0
43,34,0
44,34,0
45,34,0
46,34,0
47,34,0
48,34,0
49,34,0
50,34,0
51,34,0
52,34,0
53,34,0
54,34,0
55,34,0
56,34,0
57,34,0
58,34,0
59,34,0
60,34,0
61,34,0
62,34,0
63,34,0
64,34,0
65,34,0
66,34,0
67,34,0
68,34,0
69,34,0
70,34,0
71,34,0
72,34,0
73,34,0
74,34,0
75,34,0
76,34,0
77,34,0
78,34,0
79,34,0
80,34,0
81,34,0
82,34,0
83,34,0
84,34,0
85,34,0
86,34,0
87,34,0
88,34,0
89,34,0
90,34,0
91,34,0
92,34,0
93,34,0
94,34,0
95,34,0
96,34,0
97,34,0
98,34,0
99,34,0
100,34,0
101,34,0
102,34,0
103,34,0
104,34,0
105,34,0
106,34,0
107,34,0
108,34,0
109,34,0
110,34,0
111,34,0
112,34,0
113,34,0
114,34,0
115,34,0
116,34,0
116,34,0
116,35,0
116,36,0
116,37,0
116,38,0
116,39,0
116,40,0
116,41,0
116,42,0
116,43,0
116,44,0
116,45,0
116,46,0
116,47,0
116,48,0
116,49,0
116,50,0
116,51,0
116,52,0
116,53,0
116,54,0
116,55,0
116,56,0
116,57,0
116,58,0
116,59,0
116,60,0
116,61,0
116,62,0
116,63,0
116,64,0
116,65,0
116,66,0
116,67,0
116,68,0
116,69,0
116,70,0
116,71,0
116,72,0
116,73,0
116,74,0
116,75,0
116,76,0
116,77,0
116,78,0
116,79,0
116,80,0
116,81,0
116,82,0
116,83,0
116,84,0
116,85,0
116,86,0
116,87,0
116,88,0
116,89,0
116,90,0
116,91,0
116,92,0
116,93,0
116,94,0
116,95,0
116,96,0
116,97,0
116,98,0
116,99,0
116,100,0
116,101,0
116,102,0
116,103,0
116,104,0
116,105,0
116,106,0
116,107,0
116,108,0
116,109,0
116,110,0
116,111,0
116,112,0
116,113,0
116,114,0
116,115,0
116,116,0
116,116,0
115,116,0
114,116,0
113,116,0
112,116,0
111,116,0
110,116,0
109,116,0
108,116,0
107,116,0
106,116,0
105,116,0
104,116,0
103,116,0
102,116,0
101,116,0
100,116,0
99,116,0
98,116,0
97,116,0
96,116,0
95,116,0
94,116,0
93,116,0
92,116,0
91,116,0
90,116,0
89,116,0
88,116,0
87,116,0
86,116,0
85,116,0
84,116,0
83,116,0
82,116,0
81,116,0
80,116,0
79,116,0
78,116,0
77,116,0
76,116,0
75,116,0
74,116,0
73,116,0
72,116,0
71,116,0
70,116,0
69,116,0
68,116,0
67,116,0
66,116,0
65,116,0
64,116,0
63,116,0
62,116,0
61,116,0
60,116,0
59,116,0
58,116,0
57,116,0
56,116,0
55,116,0
54,116,0
53,116,0
52,116,0
51,116,0
50,116,0
49,116,0
48,116,0
47,116,0
46,116,0
45,116,0
44,116,0
43,116,0
42,116,0
41,116,0
40,116,0
39,116,0
38,116,0
37,116,0
36,116,0
35,116,0
34,116,0
34,116,0
34,115,0
34,114,0
34,113,0
34,112,0
34,111,0
34,110,0
34,109,0
34,108,0
34,107,0
34,106,0
34,105,0
34,104,0
34,103,0
34,102,0
34,101,0
34,100,0
34,99,0
34,98,0
34,97,0
34,96,0
34,95,0
34,94,0
34,93,0
34,92,0
34,91,0
34,90,0
34,89,0
34,88,0
34,87,0
34,86,0
34,85,0
34,84,0
34,83,0
34,82,0
34,81,0
34,80,0
34,79,0
34,78,0
34,77,0
34,76,0
34,75,0
34,74,0
34,73,0
34,72,0
34,71,0
34,70,0
34,69,0
34,68,0
34,67,0
34,66,0
34,65,0
34,64,0
34,63,0
34,62,0
34,61,0
34,60,0
34,59,0
34,58,0
34,57,0
34,56,0
34,55,0
34,54,0
34,53,0
34,52,0
34,51,0
34,50,0
34,49,0
34,48,0
34,47,0
34,46,0
34,45,0
34,44,0
34,43,0
34,42,0
34,41,0
34,40,0
34,39,0
34,38,0
34,37,0
34,36,0
34,35,0
34,34,0
29,29,0
30,29,0
31,29,0
32,29,0
33,29,0
34,29,0
35,29,0
36,29,0
37,29,0
38,29,0
39,29,0
40,29,0
41,29,0
42,29,0
43,29,0
44,29,0
45,29,0
46,29,0
47,29,0
48,29,0
49,29,0
50,29,0
51,29,0
52,29,0
53,29,0
54,29,0
55,29,0
56,29,0
57,29,0
58,29,0
59,29,0
60,29,0
61,29,0
62,29,0
63,29,0
64,29,0
65,29,0
66,29,0
67,29,0
68,29,0
69,29,0
70,29,0
71,29,0
72,29,0
73,29,0
74,29,0
75,29,0
76,29,0
77,29,0
78,29,0
79,29,0
80,29,0
81,29,0
82,29,0
83,29,0
84,29,0
85,29,0
86,29,0
87,29,0
88,29,0
89,29,0
90,29,0
91,29,0
92,29,0
93,29,0
94,29,0
95,29,0
96,29,0
97,29,0
98,29,0
99,29,0
100,29,0
101,29,0
102,29,0
103,29,0
104,29,0
105,29,0
106,29,0
107,29,0
108,29,0
109,29,0
110,29,0
111,29,0
112,29,0
113,29,0
114,29,0
115,29,0
116,29,0
117,29,0
118,29,0
119,29,0
120,29,0
121,29,0
121,29,0
121,30,0
121,31,0
121,32,0
121,33,0
121,34,0
121,35,0
121,36,0
121,37,0
121,38,0
121,39,0
121,40,0
121,41,0
121,42,0
121,43,0
121,44,0
121,45,0
121,46,0
121,47,0
121,48,0
121,49,0
121,50,0
121,51,0
121,52,0
121,53,0
121,54,0
121,55,0
121,56,0
121,57,0
121,58,0
121,59,0
121,60,0
121,61,0
121,62,0
121,63,0
121,64,0
121,65,0
121,66,0
121,67,0
121,68,0
121,69,0
121,70,0
121,71,0
121,72,0
121,73,0
121,74,0
121,75,0
121,76,0
121,77,0
121,78,0
121,79,0
121,80,0
121,81,0
121,82,0
121,83,0
121,84,0
121,85,0
121,86,0
121,87,0
121,88,0
121,89,0
121,90,0
121,91,0
121,92,0
121,93,0
121,94,0
121,95,0
121,96,0
121,97,0
121,98,0
121,99,0
121,100,0
121,101,0
121,102,0
121,103,0
121,104,0
121,105,0
121,106,0
121,107,0
121,108,0
121,109,0
121,110,0
121,111,0
121,112,0
121,113,0
121,114,0
121,115,0
121,116,0
121,117,0
121,118,0
121,119,0
121,120,0
121,121,0
121,121,0
120,121,0
119,121,0
118,121,0
117,121,0
116,121,0
115,121,0
114,121,0
113,121,0
112,121,0
111,121,0
110,121,0
109,121,0
108,121,0
107,121,0
106,121,0
105,121,0
104,121,0
103,121,0
102,121,0
101,121,0
100,121,0
99,121,0
98,121,0
97,121,0
96,121,0
95,121,0
94,121,0
93,121,0
92,121,0
91,121,0
90,121,0
89,121,0
88,121,0
87,121,0
86,121,0
85,121,0
84,121,0
83,121,0
82,121,0
81,121,0
80,121,0
79,121,0
78,121,0
77,121,0
76,121,0
75,121,0
74,121,0
73,121,0
72,121,0
71,121,0
70,121,0
69,121,0
68,121,0
67,121,0
66,121,0
65,121,0
64,121,0
63,121,0
62,121,0
61,121,0
60,121,0
59,121,0
58,121,0
57,121,0
56,121,0
55,121,0
54,121,0
53,121,0
52,121,0
51,121,0
50,121,0
49,121,0
48,121,0
47,121,0
46,121,0
45,121,0
44,121,0
43,121,0
42,121,0
41,121,0
40,121,0
39,121,0
38,121,0
37,121,0
36,121,0
35,121,0
34,121,0
33,121,0
32,121,0
31,121,0
30,121,0
29,121,0
29,121,0
29,120,0
29,119,0
29,118,0
29,117,0
29,116,0
29,115,0
29,114,0
29,113,0
29,112,0
29,111,0
29,110,0
29,109,0
29,108,0
29,107,0
29,106,0
29,105,0
29,104,0
29,103,0
29,102,0
29,101,0
29,100,0
29,99,0
29,98,0
29,97,0
29,96,0
29,95,0
29,94,0
29,93,0
29,92,0
29,91,0
29,90,0
29,89,0
29,88,0
29,87,0
29,86,0
29,85,0
29,84,0
29,83,0
29,82,0
29,81,0
29,80,0
29,79,0
29,78,0
29,77,0
29,76,0
29,75,0
29,74,0
29,73,0
29,72,0
29,71,0
29,70,0
29,69,0
29,68,0
29,67,0
29,66,0
29,65,0
29,64,0
29,63,0
29,62,0
29,61,0
29,60,0
29,59,0
29,58,0
29,57,0
29,56,0
29,55,0
29,54,0
29,53,0
29,52,0
29,51,0
29,50,0
29,49,0
29,48,0
29,47,0
29,46,0
29,45,0
29,44,0
29,43,0
29,42,0
29,41,0
29,40,0
29,39,0
29,38,0
29,37,0
29,36,0
29,35,0
29,34,0
29,33,0
29,32,0
29,31,0
29,30,0
29,29,0
24,24,0
25,24,0
26,24,0
27,24,0
28,24,0
29,24,0
30,24,0
31,24,0
32,24,0
33,24,0
34,24,0
35,24,0
36,24,0
37,24,0
38,24,0
39,24,0
40,24,0
41,24,0
42,24,0
43,24,0
44,24,0
45,24,0
46,24,0
47,24,0
48,24,0
49,24,0
50,24,0
51,24,0
52,24,0
53,24,0
54,24,0
55,24,0
56,24,0
57,24,0
58,24,0
59,24,0
60,24,0
61,24,0
62,24,0
63,24,0
64,24,0
65,24,0
66,24,0
67,24,0
68,24,0
69,24,0
70,24,0
71,24,0
72,24,0
73,24,0
74,24,0
75,24,0
76,24,0
77,24,0
78,24,0
79,24,0
80,24,0
81,24,0
82,24,0
83,24,0
84,24,0
85,24,0
86,24,0
87,24,0
88,24,0
89,24,0
90,24,0
91,24,0
92,24,0
93,24,0
94,24,0
95,24,0
96,24,0
97,24,0
98,24,0
99,24,0
100,24,0
101,24,0
102,24,0
103,24,0
104,24,0
105,24,0
106,24,0
107,24,0
108,24,0
109,24,0
110,24,0
111,24,0
112,24,0
113,24,0
114,24,0
115,24,0
116,24,0
117,24,0
118,24,0
119,24,0
120,24,0
121,24,0
122,24,0
123,24,0
124,24,0
125,24,0
126,24,0
126,24,0
126,25,0
126,26,0
126,27,0
126,28,0
126,29,0
126,30,0
126,31,0
126,32,0
126,33,0
126,34,0
126,35,0
126,36,0
126,37,0
126,38,0
126,39,0
126,40,0
126,41,0
126,42,0
126,43,0
126,44,0
126,45,0
126,46,0
126,47,0
126,48,0
126,49,0
126,50,0
126,51,0
126,52,0
126,53,0
126,54,0
126,55,0
126,56,0
126,57,0
126,58,0
126,59,0
126,60,0
126,61,0
126,62,0
126,63,0
126,64,0
126,65,0
126,66,0
126,67,0
126,68,0
126,69,0
126,70,0
126,71,0
126,72,0
126,73,0
126,74,0
126,75,0
126,76,0
126,77,0
126,78,0
126,79,0
126,80,0
126,81,0
126,82,0
126,83,0
126,84,0
126,85,0
126,86,0
126,87,0
126,88,0
126,89,0
126,90,0
126,91,0
126,92,0
126,93,0
126,94,0
126,95,0
126,96,0
126,97,0
126,98,0
126,99,0
126,100,0
126,101,0
126,102,0
126,103,0
126,104,0
126,105,0
126,106,0
126,107,0
126,108,0
126,109,0
126,110,0
126,111,0
126,112,0
126,113,0
126,114,0
126,115,0
126,116,0
126,117,0
126,118,0
126,119,0
126,120,0
126,121,0
126,122,0
126,123,0
126,124,0
126,125,0
126,126,0
126,126,0
125,126,0
124,126,0
123,126,0
122,126,0
121,126,0
120,126,0
119,126,0
118,126,0
117,126,0
116,126,0
115,126,0
114,126,0
113,126,0
112,126,0
111,126,0
110,126,0
109,126,0
108,126,0
107,126,0
106,126,0
105,126,0
104,126,0
103,126,0
102,126,0
101,126,0
100,126,0
99,126,0
98,126,0
97,126,0
96,126,0
95,126,0
94,126,0
93,126,0
92,126,0
91,126,0
90,126,0
89,126,0
88,126,0
87,126,0
86,126,0
85,126,0
84,126,0
83,126,0
82,126,0
81,126,0
80,126,0
